bucket,topic,month,interest
pol_comp,Federalism,200802,36
pol_comp,Federalism,200803,26
pol_comp,Federalism,200804,25
pol_comp,Federalism,200805,24
pol_comp,Federalism,200806,18
pol_comp,Federalism,200807,13
pol_comp,Federalism,200808,15
pol_comp,Federalism,200809,45
pol_comp,Federalism,200810,44
pol_comp,Federalism,200811,28
pol_comp,Federalism,200812,24
pol_comp,Federalism,200901,25
pol_comp,Federalism,200902,35
pol_comp,Federalism,200903,27
pol_comp,Federalism,200904,26
pol_comp,Federalism,200905,25
pol_comp,Federalism,200906,17
pol_comp,Federalism,200907,12
pol_comp,Federalism,200908,13
pol_comp,Federalism,200909,44
pol_comp,Federalism,200910,45
pol_comp,Federalism,200911,29
pol_comp,Federalism,200912,25
pol_comp,Federalism,201001,28
pol_comp,Federalism,201002,34
pol_comp,Federalism,201003,28
pol_comp,Federalism,201004,25
pol_comp,Federalism,201005,22
pol_comp,Federalism,201006,17
pol_comp,Federalism,201007,12
pol_comp,Federalism,201008,14
pol_comp,Federalism,201009,44
pol_comp,Federalism,201010,40
pol_comp,Federalism,201011,31
pol_comp,Federalism,201012,27
pol_comp,Federalism,201101,29
pol_comp,Federalism,201102,38
pol_comp,Federalism,201103,29
pol_comp,Federalism,201104,25
pol_comp,Federalism,201105,25
pol_comp,Federalism,201106,19
pol_comp,Federalism,201107,15
pol_comp,Federalism,201108,17
pol_comp,Federalism,201109,47
pol_comp,Federalism,201110,48
pol_comp,Federalism,201111,34
pol_comp,Federalism,201112,29
pol_comp,Federalism,201201,30
pol_comp,Federalism,201202,35
pol_comp,Federalism,201203,27
pol_comp,Federalism,201204,25
pol_comp,Federalism,201205,28
pol_comp,Federalism,201206,22
pol_comp,Federalism,201207,16
pol_comp,Federalism,201208,18
pol_comp,Federalism,201209,58
pol_comp,Federalism,201210,51
pol_comp,Federalism,201211,31
pol_comp,Federalism,201212,25
pol_comp,Federalism,201301,32
pol_comp,Federalism,201302,39
pol_comp,Federalism,201303,27
pol_comp,Federalism,201304,26
pol_comp,Federalism,201305,25
pol_comp,Federalism,201306,19
pol_comp,Federalism,201307,14
pol_comp,Federalism,201308,17
pol_comp,Federalism,201309,63
pol_comp,Federalism,201310,57
pol_comp,Federalism,201311,33
pol_comp,Federalism,201312,29
pol_comp,Federalism,201401,36
pol_comp,Federalism,201402,45
pol_comp,Federalism,201403,30
pol_comp,Federalism,201404,28
pol_comp,Federalism,201405,29
pol_comp,Federalism,201406,21
pol_comp,Federalism,201407,15
pol_comp,Federalism,201408,20
pol_comp,Federalism,201409,72
pol_comp,Federalism,201410,64
pol_comp,Federalism,201411,37
pol_comp,Federalism,201412,35
pol_comp,Federalism,201501,40
pol_comp,Federalism,201502,48
pol_comp,Federalism,201503,36
pol_comp,Federalism,201504,30
pol_comp,Federalism,201505,33
pol_comp,Federalism,201506,22
pol_comp,Federalism,201507,16
pol_comp,Federalism,201508,23
pol_comp,Federalism,201509,80
pol_comp,Federalism,201510,76
pol_comp,Federalism,201511,47
pol_comp,Federalism,201512,46
pol_comp,Federalism,201601,44
pol_comp,Federalism,201602,60
pol_comp,Federalism,201603,42
pol_comp,Federalism,201604,47
pol_comp,Federalism,201605,59
pol_comp,Federalism,201606,28
pol_comp,Federalism,201607,27
pol_comp,Federalism,201608,33
pol_comp,Federalism,201609,84
pol_comp,Federalism,201610,67
pol_comp,Federalism,201611,50
pol_comp,Federalism,201612,48
pol_comp,Federalism,201701,48
pol_comp,Federalism,201702,59
pol_comp,Federalism,201703,44
pol_comp,Federalism,201704,38
pol_comp,Federalism,201705,39
pol_comp,Federalism,201706,25
pol_comp,Federalism,201707,21
pol_comp,Federalism,201708,30
pol_comp,Federalism,201709,87
pol_comp,Federalism,201710,85
pol_comp,Federalism,201711,52
pol_comp,Federalism,201712,45
pol_comp,Federalism,201801,54
pol_comp,Federalism,201802,69
pol_comp,Federalism,201803,45
pol_comp,Federalism,201804,38
pol_comp,Federalism,201805,41
pol_comp,Federalism,201806,26
pol_comp,Federalism,201807,35
pol_comp,Federalism,201808,56
pol_comp,Federalism,201809,89
pol_comp,Federalism,201810,82
pol_comp,Federalism,201811,50
pol_comp,Federalism,201812,45
pol_comp,Federalism,201901,45
pol_comp,Federalism,201902,58
pol_comp,Federalism,201903,44
pol_comp,Federalism,201904,35
pol_comp,Federalism,201905,41
pol_comp,Federalism,201906,28
pol_comp,Federalism,201907,24
pol_comp,Federalism,201908,32
pol_comp,Federalism,201909,79
pol_comp,Federalism,201910,70
pol_comp,Federalism,201911,46
pol_comp,Federalism,201912,41
pol_comp,Federalism,202001,45
pol_comp,Federalism,202002,51
pol_comp,Federalism,202003,36
pol_comp,Federalism,202004,44
pol_comp,Federalism,202005,40
pol_comp,Federalism,202006,30
pol_comp,Federalism,202007,32
pol_comp,Federalism,202008,37
pol_comp,Federalism,202009,98
pol_comp,Federalism,202010,68
pol_comp,Federalism,202011,43
pol_comp,Federalism,202012,40
pol_comp,Federalism,202101,42
pol_comp,Federalism,202102,51
pol_comp,Federalism,202103,43
pol_comp,Federalism,202104,33
pol_comp,Federalism,202105,32
pol_comp,Federalism,202106,29
pol_comp,Federalism,202107,32
pol_comp,Federalism,202108,34
pol_comp,Federalism,202109,70
pol_comp,Federalism,202110,55
pol_comp,Federalism,202111,48
pol_comp,Federalism,202112,27
pol_comp,Federalism,202201,36
pol_comp,Federalism,202202,50
pol_comp,Federalism,202203,42
pol_comp,Federalism,202204,51
pol_comp,Federalism,202205,78
pol_comp,Federalism,202206,40
pol_comp,Federalism,202207,43
pol_comp,Federalism,202208,50
pol_comp,Federalism,202209,100
pol_comp,Federalism,202210,68
pol_comp,Federalism,202211,53
pol_comp,Federalism,202212,49
pol_comp,Federalism,202301,55
pol_comp,Federalism,202302,63
pol_comp,Federalism,202303,50
pol_comp,Federalism,202304,40
pol_comp,Federalism,202305,40
pol_comp,Federalism,202306,33
pol_comp,Federalism,202307,35
pol_comp,Federalism,202308,46
pol_comp,Federalism,202309,85
pol_comp,Federalism,202310,66
pol_comp,Federalism,202311,45
pol_comp,Federalism,202312,46
pol_comp,Federalism,202401,46
pol_comp,Federalism,202402,58
pol_comp,Federalism,202403,42
pol_comp,Federalism,202404,36
pol_comp,Federalism,202405,33
pol_comp,Federalism,202406,28
pol_comp,Federalism,202407,30
pol_comp,Federalism,202408,40
pol_comp,Federalism,202409,77
pol_comp,Federalism,202410,62
pol_comp,Federalism,202411,40
pol_comp,Federalism,202412,42
pol_comp,Federalism,202501,47
pol_comp,Federalism,202502,58
pol_comp,Federalism,202503,34
pol_comp,Federalism,202504,34
pol_comp,Federalism,202505,34
pol_comp,Federalism,202506,28
pol_comp,Federalism,202507,31
pol_comp,Federalism,202508,44
pol_comp,Federalism,202509,84
pol_comp,Federalism,202510,63
pol_comp,Federalism,202511,47
pol_comp,Federalism,202512,43
pol_comp,Federalism,202601,53
pol_comp,Federalism,202602,76
pol_comp,Populism,200401,26
pol_comp,Populism,200402,38
pol_comp,Populism,200403,23
pol_comp,Populism,200404,29
pol_comp,Populism,200405,24
pol_comp,Populism,200406,15
pol_comp,Populism,200407,13
pol_comp,Populism,200408,8
pol_comp,Populism,200409,25
pol_comp,Populism,200410,27
pol_comp,Populism,200411,27
pol_comp,Populism,200412,22
pol_comp,Populism,200501,21
pol_comp,Populism,200502,35
pol_comp,Populism,200503,26
pol_comp,Populism,200504,22
pol_comp,Populism,200505,21
pol_comp,Populism,200506,11
pol_comp,Populism,200507,9
pol_comp,Populism,200508,8
pol_comp,Populism,200509,24
pol_comp,Populism,200510,25
pol_comp,Populism,200511,26
pol_comp,Populism,200512,20
pol_comp,Populism,200601,17
pol_comp,Populism,200602,27
pol_comp,Populism,200603,25
pol_comp,Populism,200604,19
pol_comp,Populism,200605,20
pol_comp,Populism,200606,11
pol_comp,Populism,200607,10
pol_comp,Populism,200608,7
pol_comp,Populism,200609,14
pol_comp,Populism,200610,23
pol_comp,Populism,200611,23
pol_comp,Populism,200612,17
pol_comp,Populism,200701,16
pol_comp,Populism,200702,22
pol_comp,Populism,200703,20
pol_comp,Populism,200704,16
pol_comp,Populism,200705,11
pol_comp,Populism,200706,8
pol_comp,Populism,200707,8
pol_comp,Populism,200708,7
pol_comp,Populism,200709,17
pol_comp,Populism,200710,21
pol_comp,Populism,200711,18
pol_comp,Populism,200712,17
pol_comp,Populism,200801,28
pol_comp,Populism,200802,27
pol_comp,Populism,200803,20
pol_comp,Populism,200804,16
pol_comp,Populism,200805,15
pol_comp,Populism,200806,13
pol_comp,Populism,200807,7
pol_comp,Populism,200808,6
pol_comp,Populism,200809,17
pol_comp,Populism,200810,24
pol_comp,Populism,200811,18
pol_comp,Populism,200812,16
pol_comp,Populism,200901,16
pol_comp,Populism,200902,23
pol_comp,Populism,200903,24
pol_comp,Populism,200904,17
pol_comp,Populism,200905,14
pol_comp,Populism,200906,11
pol_comp,Populism,200907,6
pol_comp,Populism,200908,6
pol_comp,Populism,200909,14
pol_comp,Populism,200910,18
pol_comp,Populism,200911,15
pol_comp,Populism,200912,15
pol_comp,Populism,201001,22
pol_comp,Populism,201002,23
pol_comp,Populism,201003,17
pol_comp,Populism,201004,14
pol_comp,Populism,201005,14
pol_comp,Populism,201006,9
pol_comp,Populism,201007,6
pol_comp,Populism,201008,7
pol_comp,Populism,201009,15
pol_comp,Populism,201010,19
pol_comp,Populism,201011,14
pol_comp,Populism,201012,15
pol_comp,Populism,201101,14
pol_comp,Populism,201102,16
pol_comp,Populism,201103,17
pol_comp,Populism,201104,16
pol_comp,Populism,201105,13
pol_comp,Populism,201106,8
pol_comp,Populism,201107,7
pol_comp,Populism,201108,9
pol_comp,Populism,201109,15
pol_comp,Populism,201110,19
pol_comp,Populism,201111,13
pol_comp,Populism,201112,13
pol_comp,Populism,201201,17
pol_comp,Populism,201202,19
pol_comp,Populism,201203,14
pol_comp,Populism,201204,13
pol_comp,Populism,201205,13
pol_comp,Populism,201206,8
pol_comp,Populism,201207,7
pol_comp,Populism,201208,7
pol_comp,Populism,201209,17
pol_comp,Populism,201210,20
pol_comp,Populism,201211,13
pol_comp,Populism,201212,12
pol_comp,Populism,201301,14
pol_comp,Populism,201302,17
pol_comp,Populism,201303,14
pol_comp,Populism,201304,14
pol_comp,Populism,201305,11
pol_comp,Populism,201306,7
pol_comp,Populism,201307,6
pol_comp,Populism,201308,7
pol_comp,Populism,201309,16
pol_comp,Populism,201310,18
pol_comp,Populism,201311,13
pol_comp,Populism,201312,14
pol_comp,Populism,201401,16
pol_comp,Populism,201402,20
pol_comp,Populism,201403,15
pol_comp,Populism,201404,14
pol_comp,Populism,201405,15
pol_comp,Populism,201406,8
pol_comp,Populism,201407,11
pol_comp,Populism,201408,8
pol_comp,Populism,201409,18
pol_comp,Populism,201410,19
pol_comp,Populism,201411,14
pol_comp,Populism,201412,13
pol_comp,Populism,201501,15
pol_comp,Populism,201502,17
pol_comp,Populism,201503,15
pol_comp,Populism,201504,14
pol_comp,Populism,201505,12
pol_comp,Populism,201506,8
pol_comp,Populism,201507,7
pol_comp,Populism,201508,10
pol_comp,Populism,201509,23
pol_comp,Populism,201510,21
pol_comp,Populism,201511,16
pol_comp,Populism,201512,17
pol_comp,Populism,201601,22
pol_comp,Populism,201602,28
pol_comp,Populism,201603,26
pol_comp,Populism,201604,21
pol_comp,Populism,201605,23
pol_comp,Populism,201606,34
pol_comp,Populism,201607,20
pol_comp,Populism,201608,14
pol_comp,Populism,201609,30
pol_comp,Populism,201610,34
pol_comp,Populism,201611,91
pol_comp,Populism,201612,77
pol_comp,Populism,201701,100
pol_comp,Populism,201702,63
pol_comp,Populism,201703,77
pol_comp,Populism,201704,52
pol_comp,Populism,201705,46
pol_comp,Populism,201706,26
pol_comp,Populism,201707,19
pol_comp,Populism,201708,23
pol_comp,Populism,201709,35
pol_comp,Populism,201710,38
pol_comp,Populism,201711,36
pol_comp,Populism,201712,33
pol_comp,Populism,201801,36
pol_comp,Populism,201802,35
pol_comp,Populism,201803,36
pol_comp,Populism,201804,31
pol_comp,Populism,201805,31
pol_comp,Populism,201806,32
pol_comp,Populism,201807,22
pol_comp,Populism,201808,28
pol_comp,Populism,201809,47
pol_comp,Populism,201810,56
pol_comp,Populism,201811,66
pol_comp,Populism,201812,39
pol_comp,Populism,201901,43
pol_comp,Populism,201902,41
pol_comp,Populism,201903,40
pol_comp,Populism,201904,39
pol_comp,Populism,201905,42
pol_comp,Populism,201906,31
pol_comp,Populism,201907,27
pol_comp,Populism,201908,28
pol_comp,Populism,201909,40
pol_comp,Populism,201910,39
pol_comp,Populism,201911,34
pol_comp,Populism,201912,34
pol_comp,Populism,202001,33
pol_comp,Populism,202002,39
pol_comp,Populism,202003,29
pol_comp,Populism,202004,28
pol_comp,Populism,202005,27
pol_comp,Populism,202006,27
pol_comp,Populism,202007,24
pol_comp,Populism,202008,24
pol_comp,Populism,202009,37
pol_comp,Populism,202010,32
pol_comp,Populism,202011,40
pol_comp,Populism,202012,24
pol_comp,Populism,202101,39
pol_comp,Populism,202102,28
pol_comp,Populism,202103,23
pol_comp,Populism,202104,22
pol_comp,Populism,202105,22
pol_comp,Populism,202106,19
pol_comp,Populism,202107,13
pol_comp,Populism,202108,14
pol_comp,Populism,202109,22
pol_comp,Populism,202110,22
pol_comp,Populism,202111,22
pol_comp,Populism,202112,19
pol_comp,Populism,202201,23
pol_comp,Populism,202202,25
pol_comp,Populism,202203,26
pol_comp,Populism,202204,33
pol_comp,Populism,202205,26
pol_comp,Populism,202206,19
pol_comp,Populism,202207,16
pol_comp,Populism,202208,20
pol_comp,Populism,202209,30
pol_comp,Populism,202210,27
pol_comp,Populism,202211,25
pol_comp,Populism,202212,21
pol_comp,Populism,202301,24
pol_comp,Populism,202302,24
pol_comp,Populism,202303,23
pol_comp,Populism,202304,23
pol_comp,Populism,202305,22
pol_comp,Populism,202306,17
pol_comp,Populism,202307,14
pol_comp,Populism,202308,19
pol_comp,Populism,202309,30
pol_comp,Populism,202310,29
pol_comp,Populism,202311,27
pol_comp,Populism,202312,24
pol_comp,Populism,202401,27
pol_comp,Populism,202402,30
pol_comp,Populism,202403,26
pol_comp,Populism,202404,27
pol_comp,Populism,202405,29
pol_comp,Populism,202406,23
pol_comp,Populism,202407,28
pol_comp,Populism,202408,24
pol_comp,Populism,202409,31
pol_comp,Populism,202410,32
pol_comp,Populism,202411,49
pol_comp,Populism,202412,29
pol_comp,Populism,202501,33
pol_comp,Populism,202502,40
pol_comp,Populism,202503,35
pol_comp,Populism,202504,30
pol_comp,Populism,202505,29
pol_comp,Populism,202506,24
pol_comp,Populism,202507,19
pol_comp,Populism,202508,34
pol_comp,Populism,202509,52
pol_comp,Populism,202510,50
pol_comp,Populism,202511,52
pol_comp,Populism,202512,43
pol_comp,Populism,202601,44
pol_comp,Populism,202602,77
pol_comp,Kleptocracy,200401,0
pol_comp,Kleptocracy,200402,0
pol_comp,Kleptocracy,200403,0
pol_comp,Kleptocracy,200404,0
pol_comp,Kleptocracy,200405,0
pol_comp,Kleptocracy,200406,0
pol_comp,Kleptocracy,200407,0
pol_comp,Kleptocracy,200408,0
pol_comp,Kleptocracy,200409,27
pol_comp,Kleptocracy,200410,0
pol_comp,Kleptocracy,200411,0
pol_comp,Kleptocracy,200412,12
pol_comp,Kleptocracy,200501,0
pol_comp,Kleptocracy,200502,0
pol_comp,Kleptocracy,200503,0
pol_comp,Kleptocracy,200504,0
pol_comp,Kleptocracy,200505,0
pol_comp,Kleptocracy,200506,13
pol_comp,Kleptocracy,200507,13
pol_comp,Kleptocracy,200508,0
pol_comp,Kleptocracy,200509,0
pol_comp,Kleptocracy,200510,0
pol_comp,Kleptocracy,200511,10
pol_comp,Kleptocracy,200512,7
pol_comp,Kleptocracy,200601,0
pol_comp,Kleptocracy,200602,7
pol_comp,Kleptocracy,200603,9
pol_comp,Kleptocracy,200604,9
pol_comp,Kleptocracy,200605,8
pol_comp,Kleptocracy,200606,0
pol_comp,Kleptocracy,200607,6
pol_comp,Kleptocracy,200608,11
pol_comp,Kleptocracy,200609,7
pol_comp,Kleptocracy,200610,8
pol_comp,Kleptocracy,200611,6
pol_comp,Kleptocracy,200612,6
pol_comp,Kleptocracy,200701,0
pol_comp,Kleptocracy,200702,8
pol_comp,Kleptocracy,200703,9
pol_comp,Kleptocracy,200704,7
pol_comp,Kleptocracy,200705,7
pol_comp,Kleptocracy,200706,0
pol_comp,Kleptocracy,200707,3
pol_comp,Kleptocracy,200708,6
pol_comp,Kleptocracy,200709,0
pol_comp,Kleptocracy,200710,6
pol_comp,Kleptocracy,200711,6
pol_comp,Kleptocracy,200712,7
pol_comp,Kleptocracy,200801,5
pol_comp,Kleptocracy,200802,6
pol_comp,Kleptocracy,200803,6
pol_comp,Kleptocracy,200804,10
pol_comp,Kleptocracy,200805,6
pol_comp,Kleptocracy,200806,8
pol_comp,Kleptocracy,200807,7
pol_comp,Kleptocracy,200808,7
pol_comp,Kleptocracy,200809,12
pol_comp,Kleptocracy,200810,10
pol_comp,Kleptocracy,200811,7
pol_comp,Kleptocracy,200812,8
pol_comp,Kleptocracy,200901,8
pol_comp,Kleptocracy,200902,8
pol_comp,Kleptocracy,200903,10
pol_comp,Kleptocracy,200904,9
pol_comp,Kleptocracy,200905,8
pol_comp,Kleptocracy,200906,6
pol_comp,Kleptocracy,200907,5
pol_comp,Kleptocracy,200908,5
pol_comp,Kleptocracy,200909,9
pol_comp,Kleptocracy,200910,9
pol_comp,Kleptocracy,200911,9
pol_comp,Kleptocracy,200912,10
pol_comp,Kleptocracy,201001,8
pol_comp,Kleptocracy,201002,11
pol_comp,Kleptocracy,201003,10
pol_comp,Kleptocracy,201004,11
pol_comp,Kleptocracy,201005,9
pol_comp,Kleptocracy,201006,6
pol_comp,Kleptocracy,201007,6
pol_comp,Kleptocracy,201008,6
pol_comp,Kleptocracy,201009,7
pol_comp,Kleptocracy,201010,7
pol_comp,Kleptocracy,201011,10
pol_comp,Kleptocracy,201012,21
pol_comp,Kleptocracy,201101,11
pol_comp,Kleptocracy,201102,17
pol_comp,Kleptocracy,201103,13
pol_comp,Kleptocracy,201104,12
pol_comp,Kleptocracy,201105,7
pol_comp,Kleptocracy,201106,9
pol_comp,Kleptocracy,201107,9
pol_comp,Kleptocracy,201108,12
pol_comp,Kleptocracy,201109,12
pol_comp,Kleptocracy,201110,16
pol_comp,Kleptocracy,201111,14
pol_comp,Kleptocracy,201112,19
pol_comp,Kleptocracy,201201,11
pol_comp,Kleptocracy,201202,11
pol_comp,Kleptocracy,201203,11
pol_comp,Kleptocracy,201204,9
pol_comp,Kleptocracy,201205,10
pol_comp,Kleptocracy,201206,14
pol_comp,Kleptocracy,201207,9
pol_comp,Kleptocracy,201208,9
pol_comp,Kleptocracy,201209,12
pol_comp,Kleptocracy,201210,10
pol_comp,Kleptocracy,201211,10
pol_comp,Kleptocracy,201212,7
pol_comp,Kleptocracy,201301,8
pol_comp,Kleptocracy,201302,8
pol_comp,Kleptocracy,201303,10
pol_comp,Kleptocracy,201304,8
pol_comp,Kleptocracy,201305,7
pol_comp,Kleptocracy,201306,8
pol_comp,Kleptocracy,201307,7
pol_comp,Kleptocracy,201308,9
pol_comp,Kleptocracy,201309,9
pol_comp,Kleptocracy,201310,10
pol_comp,Kleptocracy,201311,7
pol_comp,Kleptocracy,201312,8
pol_comp,Kleptocracy,201401,8
pol_comp,Kleptocracy,201402,17
pol_comp,Kleptocracy,201403,27
pol_comp,Kleptocracy,201404,10
pol_comp,Kleptocracy,201405,12
pol_comp,Kleptocracy,201406,9
pol_comp,Kleptocracy,201407,8
pol_comp,Kleptocracy,201408,13
pol_comp,Kleptocracy,201409,11
pol_comp,Kleptocracy,201410,11
pol_comp,Kleptocracy,201411,14
pol_comp,Kleptocracy,201412,16
pol_comp,Kleptocracy,201501,17
pol_comp,Kleptocracy,201502,16
pol_comp,Kleptocracy,201503,13
pol_comp,Kleptocracy,201504,12
pol_comp,Kleptocracy,201505,10
pol_comp,Kleptocracy,201506,8
pol_comp,Kleptocracy,201507,8
pol_comp,Kleptocracy,201508,8
pol_comp,Kleptocracy,201509,18
pol_comp,Kleptocracy,201510,11
pol_comp,Kleptocracy,201511,11
pol_comp,Kleptocracy,201512,11
pol_comp,Kleptocracy,201601,10
pol_comp,Kleptocracy,201602,14
pol_comp,Kleptocracy,201603,13
pol_comp,Kleptocracy,201604,16
pol_comp,Kleptocracy,201605,18
pol_comp,Kleptocracy,201606,9
pol_comp,Kleptocracy,201607,23
pol_comp,Kleptocracy,201608,16
pol_comp,Kleptocracy,201609,14
pol_comp,Kleptocracy,201610,13
pol_comp,Kleptocracy,201611,67
pol_comp,Kleptocracy,201612,54
pol_comp,Kleptocracy,201701,58
pol_comp,Kleptocracy,201702,46
pol_comp,Kleptocracy,201703,27
pol_comp,Kleptocracy,201704,32
pol_comp,Kleptocracy,201705,26
pol_comp,Kleptocracy,201706,26
pol_comp,Kleptocracy,201707,36
pol_comp,Kleptocracy,201708,25
pol_comp,Kleptocracy,201709,16
pol_comp,Kleptocracy,201710,30
pol_comp,Kleptocracy,201711,23
pol_comp,Kleptocracy,201712,29
pol_comp,Kleptocracy,201801,22
pol_comp,Kleptocracy,201802,19
pol_comp,Kleptocracy,201803,25
pol_comp,Kleptocracy,201804,25
pol_comp,Kleptocracy,201805,67
pol_comp,Kleptocracy,201806,19
pol_comp,Kleptocracy,201807,28
pol_comp,Kleptocracy,201808,22
pol_comp,Kleptocracy,201809,17
pol_comp,Kleptocracy,201810,18
pol_comp,Kleptocracy,201811,17
pol_comp,Kleptocracy,201812,18
pol_comp,Kleptocracy,201901,22
pol_comp,Kleptocracy,201902,38
pol_comp,Kleptocracy,201903,18
pol_comp,Kleptocracy,201904,17
pol_comp,Kleptocracy,201905,15
pol_comp,Kleptocracy,201906,17
pol_comp,Kleptocracy,201907,17
pol_comp,Kleptocracy,201908,15
pol_comp,Kleptocracy,201909,15
pol_comp,Kleptocracy,201910,20
pol_comp,Kleptocracy,201911,17
pol_comp,Kleptocracy,201912,16
pol_comp,Kleptocracy,202001,22
pol_comp,Kleptocracy,202002,24
pol_comp,Kleptocracy,202003,18
pol_comp,Kleptocracy,202004,16
pol_comp,Kleptocracy,202005,16
pol_comp,Kleptocracy,202006,16
pol_comp,Kleptocracy,202007,19
pol_comp,Kleptocracy,202008,24
pol_comp,Kleptocracy,202009,20
pol_comp,Kleptocracy,202010,16
pol_comp,Kleptocracy,202011,16
pol_comp,Kleptocracy,202012,14
pol_comp,Kleptocracy,202101,16
pol_comp,Kleptocracy,202102,14
pol_comp,Kleptocracy,202103,11
pol_comp,Kleptocracy,202104,11
pol_comp,Kleptocracy,202105,10
pol_comp,Kleptocracy,202106,11
pol_comp,Kleptocracy,202107,13
pol_comp,Kleptocracy,202108,21
pol_comp,Kleptocracy,202109,28
pol_comp,Kleptocracy,202110,14
pol_comp,Kleptocracy,202111,12
pol_comp,Kleptocracy,202112,13
pol_comp,Kleptocracy,202201,16
pol_comp,Kleptocracy,202202,55
pol_comp,Kleptocracy,202203,71
pol_comp,Kleptocracy,202204,100
pol_comp,Kleptocracy,202205,45
pol_comp,Kleptocracy,202206,17
pol_comp,Kleptocracy,202207,14
pol_comp,Kleptocracy,202208,14
pol_comp,Kleptocracy,202209,18
pol_comp,Kleptocracy,202210,15
pol_comp,Kleptocracy,202211,17
pol_comp,Kleptocracy,202212,27
pol_comp,Kleptocracy,202301,19
pol_comp,Kleptocracy,202302,18
pol_comp,Kleptocracy,202303,16
pol_comp,Kleptocracy,202304,13
pol_comp,Kleptocracy,202305,13
pol_comp,Kleptocracy,202306,12
pol_comp,Kleptocracy,202307,11
pol_comp,Kleptocracy,202308,12
pol_comp,Kleptocracy,202309,12
pol_comp,Kleptocracy,202310,12
pol_comp,Kleptocracy,202311,11
pol_comp,Kleptocracy,202312,11
pol_comp,Kleptocracy,202401,21
pol_comp,Kleptocracy,202402,15
pol_comp,Kleptocracy,202403,14
pol_comp,Kleptocracy,202404,17
pol_comp,Kleptocracy,202405,13
pol_comp,Kleptocracy,202406,13
pol_comp,Kleptocracy,202407,16
pol_comp,Kleptocracy,202408,13
pol_comp,Kleptocracy,202409,12
pol_comp,Kleptocracy,202410,12
pol_comp,Kleptocracy,202411,31
pol_comp,Kleptocracy,202412,21
pol_comp,Kleptocracy,202501,35
pol_comp,Kleptocracy,202502,94
pol_comp,Kleptocracy,202503,34
pol_comp,Kleptocracy,202504,28
pol_comp,Kleptocracy,202505,29
pol_comp,Kleptocracy,202506,16
pol_comp,Kleptocracy,202507,15
pol_comp,Kleptocracy,202508,14
pol_comp,Kleptocracy,202509,17
pol_comp,Kleptocracy,202510,19
pol_comp,Kleptocracy,202511,15
pol_comp,Kleptocracy,202512,16
pol_comp,Kleptocracy,202601,19
pol_comp,Kleptocracy,202602,18
con_mod,Pizzagate conspiracy theory,200401,0
con_mod,Pizzagate conspiracy theory,200402,0
con_mod,Pizzagate conspiracy theory,200403,0
con_mod,Pizzagate conspiracy theory,200404,0
con_mod,Pizzagate conspiracy theory,200405,0
con_mod,Pizzagate conspiracy theory,200406,0
con_mod,Pizzagate conspiracy theory,200407,0
con_mod,Pizzagate conspiracy theory,200408,0
con_mod,Pizzagate conspiracy theory,200409,0
con_mod,Pizzagate conspiracy theory,200410,100
con_mod,Pizzagate conspiracy theory,200411,0
con_mod,Pizzagate conspiracy theory,200412,0
con_mod,Pizzagate conspiracy theory,200501,0
con_mod,Pizzagate conspiracy theory,200502,0
con_mod,Pizzagate conspiracy theory,200503,0
con_mod,Pizzagate conspiracy theory,200504,0
con_mod,Pizzagate conspiracy theory,200505,0
con_mod,Pizzagate conspiracy theory,200506,0
con_mod,Pizzagate conspiracy theory,200507,0
con_mod,Pizzagate conspiracy theory,200508,0
con_mod,Pizzagate conspiracy theory,200509,0
con_mod,Pizzagate conspiracy theory,200510,0
con_mod,Pizzagate conspiracy theory,200511,0
con_mod,Pizzagate conspiracy theory,200512,0
con_mod,Pizzagate conspiracy theory,200601,0
con_mod,Pizzagate conspiracy theory,200602,0
con_mod,Pizzagate conspiracy theory,200603,0
con_mod,Pizzagate conspiracy theory,200604,0
con_mod,Pizzagate conspiracy theory,200605,0
con_mod,Pizzagate conspiracy theory,200606,0
con_mod,Pizzagate conspiracy theory,200607,0
con_mod,Pizzagate conspiracy theory,200608,0
con_mod,Pizzagate conspiracy theory,200609,0
con_mod,Pizzagate conspiracy theory,200610,0
con_mod,Pizzagate conspiracy theory,200611,0
con_mod,Pizzagate conspiracy theory,200612,0
con_mod,Pizzagate conspiracy theory,200701,0
con_mod,Pizzagate conspiracy theory,200702,0
con_mod,Pizzagate conspiracy theory,200703,0
con_mod,Pizzagate conspiracy theory,200704,0
con_mod,Pizzagate conspiracy theory,200705,0
con_mod,Pizzagate conspiracy theory,200706,0
con_mod,Pizzagate conspiracy theory,200707,0
con_mod,Pizzagate conspiracy theory,200708,0
con_mod,Pizzagate conspiracy theory,200709,0
con_mod,Pizzagate conspiracy theory,200710,0
con_mod,Pizzagate conspiracy theory,200711,0
con_mod,Pizzagate conspiracy theory,200712,0
con_mod,Pizzagate conspiracy theory,200801,0
con_mod,Pizzagate conspiracy theory,200802,0
con_mod,Pizzagate conspiracy theory,200803,0
con_mod,Pizzagate conspiracy theory,200804,0
con_mod,Pizzagate conspiracy theory,200805,0
con_mod,Pizzagate conspiracy theory,200806,0
con_mod,Pizzagate conspiracy theory,200807,0
con_mod,Pizzagate conspiracy theory,200808,0
con_mod,Pizzagate conspiracy theory,200809,0
con_mod,Pizzagate conspiracy theory,200810,0
con_mod,Pizzagate conspiracy theory,200811,0
con_mod,Pizzagate conspiracy theory,200812,0
con_mod,Pizzagate conspiracy theory,200901,0
